date,1,2,3,4,5,6,7,8,9,10
20140305,-0.00039936917946724565,0.002922377923978552,0.00042279878273525096,0.0009606159078342976,0.002439114382954082,0.002821658737648727,0.006272180404366083,0.0025553293654965534,0.0002619279495156148,0.005111223559605236
20140306,-0.0005728693126061025,-0.0030270061587767947,-0.001261729277227548,-0.0029879981696194734,-0.0050350936927587644,-0.0033605736577338643,-0.004627773179261402,-0.002120414966941868,-0.0007151688158639142,-0.001985008679346074
20140307,-0.04001459869176149,-0.037032016543678103,-0.036855878746399465,-0.03639722938335421,-0.03509094446946907,-0.032956388610362895,-0.03603639656783638,-0.03680711855065222,-0.038112482729890804,-0.03637461731399315
20140310,-0.006253882905040358,-0.0020447120377443256,-0.0006883698900870003,0.000365535032401964,0.0007726064090787476,0.0040389694423436165,0.0020052990945372594,0.004021279427385883,0.0034589335671708727,0.004314071616269451
20140311,-0.007400054197184818,-0.0013521802614516,-0.0008549309725335726,-0.000363978227628149,0.002457024117880119,-0.00044826989260833084,-0.0017689759285900298,0.0007948949273209021,-0.0013752806562116126,0.006160046704171841
20140312,0.012008630291761788,0.012414213065821047,0.011309356472657635,0.014689228916127955,0.013084738304793987,0.009441141638461091,0.011117493478404577,0.012538754271015633,0.01015445001029923,0.011049889505068865
20140313,-0.0036367784660879332,-0.0034856053514275087,-0.001382801811079152,-0.0071737384836399,-0.006912669710940216,-0.0006255810390059598,-0.002968733353527808,-0.00364269348729879,-0.0014947289627873733,-0.0008872690447264344
20140314,0.024554714902268862,0.022576607196725662,0.024624895298619307,0.020944111723260432,0.02282971064400227,0.023161358464083175,0.01990683918223809,0.016664463881488775,0.019016523404113493,0.0181523105629747
20140317,0.007127298243547558,0.005850867470830022,0.003065094641817144,0.00349456041381773,0.00412591877295286,0.0045764417013736975,0.004918699030591904,0.005860887916342724,0.004603175701418675,0.003858176602145799
20140318,-0.0018905921711672774,-0.0023821230045348407,-0.0008731538527333113,0.0016663597379424754,0.0020109708688001112,0.004798952301841988,0.0005595548409781833,0.0008734987833870832,0.006101965492098585,0.0037994919840387436
20140319,-0.02630863553794116,-0.024128681411399906,-0.025442372411736483,-0.02797281037049682,-0.02388674448994757,-0.025579491041013196,-0.024644864656079707,-0.024146749056997444,-0.024398890971121225,-0.02267204845752844
20140320,0.014324484161753397,0.020341989967514205,0.01661095900358308,0.016893993147061054,0.021854067221372127,0.021033558336276452,0.0212353719376102,0.02186425286052974,0.02392729283395379,0.022094886559358956
20140321,0.00486173284673863,0.005579341081767858,0.0031548711888292743,0.002765702215011938,0.0036054562427070003,0.008969683537628875,0.010451595642671684,0.010014782588741042,0.012938605228815205,0.009679389533336377
20140324,-0.0010190178924069605,-0.003126262472388927,0.001211626823835398,0.0007524794739622608,0.0044992887039419435,-0.0037707458873679225,8.300200484213937e-05,0.0021435693008708297,0.0030896965485739257,0.0036241817550405116
