date,long,short,long-short portfolio
20140305,0.0018135974,-0.0009982989,0.0008152985
20140306,-0.0021100596,0.0032540015,0.0011439419
20140307,-0.03585916,0.03761555,0.0017563887
20140310,0.00038057962,-0.00018580433,0.00019477529
20140311,0.0007307416,0.0011883493,0.001919091
20140312,0.012361602,-0.011648475,0.00071312673
20140313,-0.0028565656,0.004445966,0.0015894002
20140314,0.022392496,-0.019244006,0.0031484906
20140317,0.0055630077,-0.0039155204,0.0016474873
20140318,0.0009321837,-0.0018462875,-0.0009141038
20140319,-0.025816118,0.022270698,-0.0035454202
20140320,0.019719794,-0.019132003,0.0005877912
20140321,0.00633663,-0.0077931476,-0.0014565177
20140324,0.0034844647,0.0025377236,0.0060221883
20140325,0.005587341,-0.0017668696,0.0038204712
20140326,-0.01864095,0.014568719,-0.0040722312
20140327,-0.025826514,0.01786193,-0.007964583
20140328,-0.005356432,0.007516584,0.002160152
20140331,0.0162664,-0.013196781,0.0030696187
20140401,-0.002808555,0.0007553235,-0.0020532315
20140402,0.0003613889,0.0015959507,0.0019573397
20140403,0.011602871,-0.009671317,0.0019315537
20140404,0.010545412,-0.008816274,0.0017291382
20140408,0.009247522,-0.008597312,0.0006502103
20140409,0.006871774,-0.0027517693,0.0041200044
20140410,-0.003908754,0.0027276615,-0.0011810923
20140411,0.0072397515,-0.008164301,-0.00092454907
20140414,-0.0072851116,0.0076739546,0.000388843
20140415,0.0015587743,-0.0018853822,-0.00032660796
20140416,-0.00011591398,0.00092210283,0.00080618885
20140417,0.003504638,-0.0033992506,0.00010538753
20140418,-0.013887145,0.018566981,0.0046798363
20140421,-0.0067900512,0.005892741,-0.0008973102
20140422,-0.0030750048,0.00232821,-0.00074679474
20140423,-0.0051566116,0.010205122,0.00504851
20140424,-0.017059416,0.021752626,0.00469321
20140425,-0.029000442,0.03179585,0.0027954057
20140428,0.012658226,-0.01222972,0.00042850617
20140429,0.009665231,-0.007870182,0.0017950488
20140430,0.012015305,-0.008776626,0.0032386798
20140505,0.007946326,-0.0034858151,0.0044605113
20140506,-0.016371354,0.014230641,-0.0021407139
20140507,0.0013304906,-0.0032784934,-0.0019480028
20140508,-0.00972854,0.006228704,-0.0034998357
20140509,0.025025519,-0.023403049,0.0016224701
20140512,-0.0001442713,0.001952614,0.0018083428
20140513,0.00073286623,0.0011688152,0.0019016814
20140514,-0.019448834,0.016586931,-0.0028619021
20140515,-0.0027737839,0.0005140703,-0.0022597136
20140516,-0.004548312,0.0032873955,-0.0012609167
20140519,0.0036532045,-0.002380544,0.0012726604
20140520,0.010348377,-0.008158876,0.0021895012
20140521,0.0018963814,0.001837186,0.0037335674
20140522,0.012215397,-0.0066750073,0.00554039
20140523,0.014136073,-0.00756176,0.006574313
20140526,-0.003558832,0.0023991973,-0.0011596347
20140527,0.013868783,-0.008470476,0.005398307
20140528,-0.009962529,0.010091532,0.00012900308
20140529,0.0038523676,-0.0018541043,0.0019982634
20140530,-0.00037054322,0.002963279,0.0025927357
20140603,-0.007715639,0.007903372,0.00018773274
20140604,0.012332157,-0.010566158,0.001765999
20140605,-0.0019048153,0.0038101166,0.0019053012
20140606,-0.0046656625,0.0047445428,7.888023e-05
20140609,0.012360544,-0.010598447,0.0017620968
20140610,0.006403218,-0.0034653484,0.0029378696
20140611,-0.0037622445,0.00091134757,-0.002850897
20140612,0.011681957,-0.009707443,0.0019745138
20140613,0.006264838,-0.006683551,-0.00041871285
20140616,-0.007909887,0.007218047,-0.0006918395
20140617,-0.006629548,0.005197619,-0.001431929
20140618,-0.02601642,0.02397532,-0.0020410996
20140619,0.010519318,-0.00927307,0.0012462484
20140620,0.01057506,-0.0076350085,0.0029400513
20140623,0.007391801,-0.007666,-0.00027419906
20140624,-0.0035712614,0.004555891,0.0009846294
20140625,0.015908103,-0.012283237,0.0036248667
20140626,0.009043046,-0.0060288687,0.0030141775
20140627,0.011948409,-0.0076334537,0.004314955
20140630,0.0070143407,-0.0045055985,0.0025087423
20140701,0.005857324,-0.005746885,0.000110439025
20140702,0.007580739,-0.005807787,0.0017729518
20140703,-0.00029309624,0.0006824745,0.00038937829
20140704,0.00018239314,-0.0009794467,-0.00079705357
20140707,0.008300002,-0.006772159,0.0015278426
20140708,-0.01340165,0.014108127,0.0007064771
20140709,0.002731922,-0.0037506567,-0.0010187346
20140710,0.007986401,-0.008628897,-0.00064249616
20140711,0.012400382,-0.014323052,-0.0019226698
20140714,-0.0017225634,0.0031091562,0.0013865927
20140715,-0.006908579,0.010611162,0.0037025828
20140716,-0.0035884965,0.0036527305,6.423402e-05
20140717,0.0019433496,-0.0016252908,0.00031805877
20140718,-0.0018002284,0.0036299936,0.0018297653
20140721,0.01346503,-0.012286516,0.0011785142
20140722,-0.0066139353,0.009175442,0.0025615068
20140723,0.0023990725,0.003346265,0.0057453373
20140724,0.011498239,-0.008278085,0.003220154
20140725,0.020413522,-0.016567042,0.0038464796
20140728,0.0086277295,-0.009738056,-0.0011103265
20140729,0.0013310187,-0.0053183567,-0.003987338
20140730,0.010194387,-0.008018132,0.002176255
20140731,-0.008395461,0.011650791,0.00325533
20140801,0.016745625,-0.015897777,0.00084784813
20140804,0.0056959977,-0.007604189,-0.0019081915
20140805,0.0038626657,-0.0033850407,0.00047762506
20140806,-0.010011332,0.0099455705,-6.576162e-05
20140807,0.0061742608,-0.007117269,-0.00094300834
20140808,0.014431462,-0.016058184,-0.0016267225
20140811,0.003046725,-0.0054843803,-0.0024376553
20140812,0.0022823946,-0.000591666,0.0016907286
20140813,-0.005588154,0.0047707297,-0.00081742415
20140814,0.011028027,-0.011257098,-0.0002290709
20140815,0.012517583,-0.015537206,-0.0030196235
20140818,0.0036605308,-0.0047340835,-0.0010735528
20140819,-0.00029269618,-0.0011489165,-0.0014416127
20140820,-0.0010196569,-0.0020720384,-0.0030916953
20140821,0.0065138163,-0.007083153,-0.0005693366
20140822,-0.0061527933,0.006431029,0.00027823588
20140825,-0.016778134,0.019728258,0.0029501244
20140826,0.0038971878,-0.0055334675,-0.0016362797
20140827,-0.006881686,0.007357072,0.00047538616
20140828,0.0112959845,-0.011121138,0.0001748465
20140829,0.014993178,-0.017836904,-0.0028437264
20140901,0.014842562,-0.015243782,-0.00040121935
20140902,0.00835415,-0.0075114197,0.00084273005
20140903,0.009562564,-0.0083373375,0.0012252266
20140904,0.004886469,-0.005148901,-0.00026243227
20140905,0.0062087867,-0.0069208965,-0.00071210973
20140909,0.0066920063,-0.004830404,0.0018616021
20140910,0.00070146204,0.0019987337,0.0027001956
20140911,0.014318466,-0.010681676,0.0036367904
20140912,0.01254103,-0.010163609,0.0023774207
20140915,-0.027449584,0.030931812,0.0034822281
20140916,0.009188239,-0.00792644,0.0012617996
20140917,0.00872609,-0.007632887,0.0010932032
20140918,0.010119238,-0.010576664,-0.0004574256
20140919,-0.011668444,0.012477354,0.00080891047
20140922,0.015935034,-0.011796473,0.004138561
20140923,0.015068408,-0.013978789,0.0010896195
20140924,8.018021e-05,2.486573e-05,0.00010504594
20140925,0.0070638927,-0.0041602147,0.002903678
20140926,0.012845448,-0.009576593,0.0032688556
20140929,0.006515656,-0.0065465188,-3.0862633e-05
20140930,0.014939212,-0.012430318,0.0025088945
20141008,0.00468292,-0.002407571,0.0022753489
20141009,-0.0025555524,0.0051834653,0.002627913
20141010,0.0012119354,0.0003615364,0.0015734718
20141013,-0.0017336842,0.0033653257,0.0016316415
20141014,0.0041450737,-0.0033084177,0.00083665596
20141015,-0.011078069,0.016205925,0.0051278565
20141016,-0.009197498,0.013691552,0.0044940542
20141017,0.012286462,-0.015673878,-0.0033874158
20141020,-0.00892777,0.008121742,-0.000806028
20141021,-0.013401793,0.011702204,-0.0016995892
20141022,-0.016179595,0.015959445,-0.00022014976
20141023,0.0019939467,-0.0021154229,-0.00012147613
20141024,0.0049646827,-0.009167308,-0.0042026252
20141027,0.025046036,-0.026845418,-0.0017993823
