date,1,2,3,4,5,6,7,8,9,10
20190102,-0.006088230669272001,-0.00630939403699242,-0.003847656186767983,-0.005790042997966491,-0.0014054382183301686,-5.015502629787097e-05,0.001470851258563759,-0.0007430579971143653,-0.0007108312123989904,-0.0017071493313497148
20190103,0.02354656136464762,0.0243085218949423,0.029443148631719852,0.025267075219759766,0.023613610291351166,0.027916660078492687,0.024004694500893594,0.026716870581852493,0.02876609027202226,0.027477180581508595
20190104,0.019542538120578767,0.01754093003052827,0.01900235256707248,0.018834008714740225,0.020273116028424604,0.02083676130659287,0.02766895218149571,0.01823015391417315,0.02054027202370436,0.01925121593372464
20190107,0.0009736880135186186,-0.004437715962631511,-0.001634352528425068,0.0026104200300627566,0.002089575312020737,0.0014807544159940037,-0.0015347216065675488,0.000181445154058631,0.00110309988352012,0.0031841521493255025
20190108,0.0038515499723846044,0.002630923400127348,0.0031806331998557244,0.0030678291995319264,0.0056767216401729095,0.0018327966844078605,0.0025244896846105852,0.0024931863617225197,0.004111974667859196,0.005296197865023956
20190109,0.001441874315555176,0.005706795939274544,-0.002658233850340467,-0.001565120763757664,-0.002112363589027327,0.0012020309135695358,0.0015708586438434283,-0.0017888830646981904,-0.002119105793191674,-0.0028824408569522015
20190110,0.006110592477960471,0.007276553665041895,0.00735451628070518,0.00908622770325998,0.007732297864367887,0.0066015381285739454,0.007490009311260759,0.007405690042548571,0.009515208958619696,0.009938468819492938
20190111,-0.007274572310620571,-0.003961931911091824,-0.003919157958160552,-0.0030633348175388058,-0.004154309880922622,-0.003156931242783602,-0.0012206801564825065,-0.0050059680094121616,-0.002820929107918944,-0.003893259704283537
20190114,0.011408864666253663,0.014336262928093042,0.011808107363903884,0.011526538308009742,0.010234077908883804,0.013902966388446753,0.012329328742831741,0.010931843173410723,0.012604464350959403,0.011890481557291874
20190115,-0.0026860157950645397,-0.004116811804259922,-0.002748024443893559,-0.0016933600577486877,-0.0018873210656764298,-0.0010456147307952154,-0.002561209187387531,-0.001144575366978393,-0.004443306892425732,0.0008357064003043327
20190116,-0.012637863697720974,-0.012085703529793308,-0.010262889216190656,-0.008590985248015146,-0.008404732811882856,-0.008532746188764236,-0.005215461736861304,-0.007572824345813835,-0.005371502273996775,-0.007009062599964713
20190117,0.0005701193078855461,0.005428841293013381,0.005928658343818045,0.009663693179478593,0.007137226454319051,0.007301925399025103,0.007381639216240405,0.007994411693431177,0.007424535758117632,0.005274699601026286
20190118,0.003894129958375746,0.004951213384560999,0.006370893000088511,0.006681818009585815,0.003278304896534209,0.005500407832057843,0.006530346071332656,0.00537646725198654,0.007660910678423611,0.003585919604326725
20190121,-0.011951645198578872,-0.011508950502873032,-0.010557627694854629,-0.010879578238596786,-0.01045247644094277,-0.010346934503496132,-0.011569177895850073,-0.011446641808631095,-0.007610762675396222,-0.012485326530170633
20190122,0.0005640083850813899,0.0030465102777248476,0.004119884801255338,0.0006019725041845479,0.0007182185638015825,0.005108596034843775,0.0026501263123360143,-0.00010016222517269635,0.0033154352564340856,-0.0022853407200715374
20190123,0.0032058605965046747,0.0049693350596589385,0.006182351248992045,0.004331050695853454,0.004041550392622409,0.003721728721219387,0.0032596399376939294,0.006427745832641513,0.004374768263690144,0.0022572774409822874
20190124,-0.004124761371371906,-0.0060171348631396105,-0.0038377209463984424,-0.006627303250908019,-0.004854177519689655,-0.004793307128010162,-0.007387390045470891,-0.006320492543232489,-0.006166901194368977,-0.010705695065731437
20190125,-0.006717422320389747,-0.004743768771959937,-0.008128468176778276,-0.00696284703536092,-0.006963716082851835,-0.006514440473718664,-0.0076371012628148344,-0.00757289132658633,-0.007471065986447218,-0.008864565049051528
20190128,-0.017352352770333954,-0.016434694516441424,-0.015134525276489402,-0.01549671313635298,-0.013897479339823632,-0.01781317421589986,-0.020333165171043402,-0.01515710113908396,-0.02344027737602362,-0.01800731690961756
