date,long,short,long-short portfolio
20190102,-0.00198429,0.004030331,0.002046041
20190103,0.02567691,-0.025242731,0.00043417886
20190104,0.019091351,-0.01910533,-1.3979152e-05
20190107,0.00056485075,-0.0010649514,-0.00050010066
20190108,0.003347489,-0.004204063,-0.00085657416
20190109,-0.0017308239,-0.0018078049,-0.0035386288
20190110,0.009186509,-0.007189394,0.001997115
20190111,-0.004424368,0.003706298,-0.00071806996
20190114,0.012174623,-0.011225714,0.00094890874
20190115,-0.001575306,0.00399236,0.002417054
20190116,-0.00949752,0.008193037,-0.001304483
20190117,0.0070761293,-0.0030318347,0.0040442944
20190118,0.00553439,-0.0059989905,-0.0004646005
20190121,-0.011076078,0.010391775,-0.00068430323
20190122,0.0024314814,-0.0015241851,0.0009072963
20190123,0.004387766,-0.0038463562,0.00054140994
20190124,-0.0073137213,0.006436074,-0.0008776472
20190125,-0.007621507,0.0057561486,-0.0018653586
20190128,-0.018472504,0.015586104,-0.0028863996
20190129,-0.013098393,0.016354226,0.003255833
20190130,-0.016527273,0.01242363,-0.004103643
20190131,0.02698255,-0.024463594,0.0025189556
20190201,0.02596835,-0.026981913,-0.0010135621
20190211,0.01588662,-0.0146114435,0.0012751762
20190212,0.017511629,-0.016303632,0.0012079962
20190213,0.005627663,-0.0053537176,0.00027394528
20190214,-0.0017302432,0.002631382,0.0009011389
20190215,0.033919714,-0.03359189,0.00032782555
20190218,0.0055918978,-0.0032503402,0.0023415575
20190219,0.0044737803,-0.005167394,-0.00069361366
20190220,-0.0014259816,0.0047178036,0.003291822
20190221,0.023294244,-0.02264043,0.0006538145
20190222,0.05114112,-0.04918315,0.0019579716
20190225,0.0006940979,-0.0020998847,-0.0014057867
20190226,0.0001824171,-0.00016190426,2.0512845e-05
20190227,0.003546076,-0.0047328607,-0.0011867848
20190228,0.006392451,-0.009124026,-0.0027315747
20190301,0.016782962,-0.018383967,-0.001601005
20190304,0.025254115,-0.027094878,-0.0018407628
20190305,0.021430021,-0.022113841,-0.0006838199
20190306,0.015398781,-0.014203039,0.0011957418
20190307,-0.04423661,0.044657316,0.00042070448
20190308,0.043071307,-0.0357236,0.0073477067
20190311,0.020092614,-0.018780049,0.0013125651
20190312,-0.013156135,0.022846099,0.009689964
20190313,-0.026737202,0.031936474,0.005199272
20190314,0.019634847,-0.010287842,0.009347005
20190315,0.022825494,-0.02538516,-0.0025596656
20190318,0.0051896926,-0.005066294,0.00012339838
20190319,0.0033725123,-0.0017420868,0.0016304255
20190320,0.011571391,-0.014297682,-0.0027262913
20190321,0.009262342,-0.0022508604,0.0070114816
20190322,-0.008302832,0.012124187,0.0038213553
20190325,-0.025178313,0.025583846,0.00040553324
20190326,0.0071578594,-0.004325948,0.0028319112
20190327,-0.014641307,0.016745675,0.002104368
20190328,0.028797768,-0.026811056,0.0019867122
20190329,0.03204481,-0.038350396,-0.0063055865
20190401,0.005598792,-0.0070493985,-0.0014506066
20190402,0.01582885,-0.007992027,0.007836822
20190403,0.0062845964,-0.0032824648,0.0030021316
20190404,0.0019906203,0.0040124534,0.0060030734
20190408,0.0036197565,-0.006268044,-0.0026482875
20190409,0.0019724858,0.0031830084,0.0051554944
20190410,-0.015634146,0.019038687,0.003404541
20190411,0.00018744846,0.0011694848,0.0013569333
20190412,-0.007045854,0.0050903475,-0.0019555064
20190415,0.018099416,-0.021440346,-0.0033409297
20190416,0.008775461,-0.009212139,-0.0004366776
20190417,-0.0058824127,0.0056258114,-0.00025660126
20190418,0.0066384566,-0.010113172,-0.0034747156
20190419,-0.012956651,0.011134909,-0.0018217424
20190422,-0.015286547,0.021508217,0.0062216697
20190423,0.008729111,-0.008890285,-0.00016117375
20190424,-0.037642244,0.044530567,0.0068883225
20190425,-0.011069676,0.012776521,0.0017068451
20190426,0.0,0.0,0.0
20190429,0.0,0.0,0.0
20190430,-0.08583924,0.10214384,0.016304597
20190506,0.0129905855,-0.009971103,0.0030194828
20190507,-0.003494253,0.0043774853,0.00088323234
20190508,-0.008081914,0.011538928,0.0034570144
20190509,0.0345269,-0.036320373,-0.001793474
20190510,-0.0044466546,0.008338009,0.0038913544
20190513,-0.007828878,0.0065232953,-0.0013055829
20190514,0.023246298,-0.025591142,-0.0023448449
20190515,0.008598799,-0.008176941,0.00042185746
20190516,-0.034755252,0.03402195,-0.00073330104
20190517,-0.0033241147,0.006544304,0.0032201894
20190520,0.018216204,-0.017168589,0.001047615
20190521,-0.004762101,0.0075060567,0.0027439557
20190522,-0.020974841,0.026197813,0.0052229725
20190523,-0.00920359,0.008016992,-0.0011865981
20190524,0.026998632,-0.026030822,0.00096780993
20190527,0.0011674507,-0.0026609423,-0.0014934916
20190528,0.0026912233,-0.0035449774,-0.0008537541
