date,long,short,long-short portfolio
20140305,0.0021889831,-0.0013184256,0.0008705575
20140306,-0.0035011228,0.0041561844,0.00065506157
20140307,-0.03537436,0.037323277,0.0019489191
20140310,0.00069712044,0.001701162,0.0023982823
20140311,0.00035959086,0.0034495797,0.0038091706
20140312,0.012259745,-0.010953199,0.0013065459
20140313,-0.0015854964,0.004052413,0.0024669168
20140314,0.02018242,-0.021154076,-0.0009716563
20140317,0.0054677674,-0.0037412937,0.0017264737
20140318,0.0016098056,0.000508331,0.0021181367
20140319,-0.023310842,0.025150824,0.0018399823
20140320,0.021181421,-0.019470952,0.0017104689
20140321,0.006703292,-0.006347085,0.00035620714
20140324,0.00054235675,0.0004805112,0.001022868
20140325,0.0038871923,-0.0036575543,0.00022963807
20140326,-0.016914159,0.016763505,-0.00015065446
20140327,-0.022633584,0.019501783,-0.0031318013
20140328,-0.0060864086,0.0066062203,0.00051981164
20140331,0.015777089,-0.013497038,0.002280051
20140401,-0.0019738434,0.000667543,-0.0013063005
20140402,-0.00023958366,0.0017212159,0.0014816322
20140403,0.010480349,-0.010120762,0.00035958737
20140404,0.010040224,-0.008675922,0.0013643019
20140408,0.008746846,-0.009184071,-0.00043722522
20140409,0.0041379835,-0.0032594863,0.00087849726
20140410,-0.0038593826,0.00227162,-0.0015877625
20140411,0.007946005,-0.008563738,-0.0006177332
20140414,-0.006484119,0.008310189,0.0018260693
20140415,0.0015338655,-0.0010897681,0.00044409733
20140416,0.001033674,0.0010325675,0.0020662416
20140417,0.0030024182,-0.0027769438,0.00022547436
20140418,-0.015699795,0.016089372,0.00038957782
20140421,-0.0069237864,0.004773257,-0.0021505295
20140422,-0.0026777391,0.0036376147,0.0009598755
20140423,-0.009337541,0.007694788,-0.0016427529
20140424,-0.020620665,0.017390627,-0.0032300372
20140425,-0.03253494,0.027427541,-0.005107397
20140428,0.012531817,-0.012929926,-0.00039810874
20140429,0.011733931,-0.0057028234,0.006031107
20140430,0.012327079,-0.008479685,0.0038473941
20140505,0.0068383347,-0.004302071,0.0025362638
20140506,-0.016124036,0.014170485,-0.0019535515
20140507,0.0019192537,-0.0022612005,-0.00034194672
20140508,-0.008707624,0.007259687,-0.001447937
20140509,0.025355283,-0.020847693,0.00450759
20140512,-0.0003076534,0.00090350676,0.0005958534
20140513,-0.00024294821,0.0012640232,0.0010210751
20140514,-0.019189911,0.017558536,-0.0016313754
20140515,-0.0006924165,0.0010867657,0.00039434916
20140516,-0.0033381623,0.004950109,0.0016119466
20140519,0.0047261324,-0.0025429209,0.0021832115
20140520,0.009514062,-0.008853801,0.00066026114
20140521,-0.00018598794,0.0006544362,0.00046844824
20140522,0.010830747,-0.007683502,0.003147245
20140523,0.011691906,-0.01060022,0.0010916851
20140526,-0.0033647052,0.002485083,-0.0008796223
20140527,0.011916401,-0.0095600225,0.0023563784
20140528,-0.01113366,0.010371458,-0.00076220185
20140529,0.0033631455,-0.0022757202,0.0010874253
20140530,-0.00067668676,0.0020444538,0.001367767
20140603,-0.008359119,0.007255419,-0.0011037001
20140604,0.012397222,-0.010291381,0.0021058414
20140605,-0.002791672,0.0035520887,0.00076041673
20140606,-0.004198118,0.0046069873,0.00040886924
20140609,0.011899962,-0.011174949,0.0007250132
20140610,0.0059344657,-0.0044044293,0.0015300363
20140611,-0.001238504,0.00088836695,-0.000350137
20140612,0.012636246,-0.009424215,0.003212031
20140613,0.007283331,-0.0059478804,0.0013354504
20140616,-0.0070112213,0.0080152005,0.0010039792
20140617,-0.0061337333,0.007001727,0.00086799357
20140618,-0.025505828,0.026983526,0.0014776979
20140619,0.0104155075,-0.0099326875,0.00048281997
20140620,0.010111328,-0.0094434535,0.0006678747
20140623,0.006555813,-0.0081162965,-0.0015604836
20140624,-0.0046752626,0.005804238,0.0011289753
20140625,0.01385403,-0.013759557,9.447243e-05
20140626,0.00701198,-0.008368789,-0.0013568094
20140627,0.010611922,-0.009018432,0.0015934892
20140630,0.0068499977,-0.0072966833,-0.0004466856
20140701,0.00690955,-0.005393128,0.0015164223
20140702,0.006370233,-0.0060008336,0.00036939932
20140703,-0.00021805492,0.00057316374,0.00035510882
20140704,0.0011266586,-0.00035796617,0.00076869247
20140707,0.008358752,-0.007975177,0.00038357545
20140708,-0.014266458,0.013529638,-0.0007368205
20140709,0.0027551004,-0.0039563794,-0.001201279
20140710,0.008577606,-0.007889188,0.0006884178
20140711,0.015201801,-0.013148796,0.0020530056
20140714,-0.0030913588,0.0033825922,0.00029123342
20140715,-0.006696395,0.010054525,0.0033581299
20140716,-0.0040800995,0.003016233,-0.0010638665
20140717,0.0019243555,-0.0008208743,0.0011034813
20140718,-0.0027738893,0.0023273174,-0.00044657197
20140721,0.013943693,-0.012594713,0.0013489798
20140722,-0.009033643,0.008649051,-0.00038459152
20140723,-0.0018498111,0.002614371,0.00076455995
20140724,0.009963812,-0.010214015,-0.0002502026
20140725,0.019178465,-0.017587774,0.0015906915
20140728,0.010942329,-0.0106434375,0.00029889122
20140729,0.0042710416,-0.0040748,0.00019624177
20140730,0.0085660145,-0.007708075,0.0008579395
20140731,-0.009629633,0.011034852,0.0014052186
20140801,0.01649365,-0.016510073,-1.6422942e-05
20140804,0.005765694,-0.0068835644,-0.0011178702
20140805,0.0040178234,-0.0036816786,0.00033614482
20140806,-0.009132741,0.008853486,-0.0002792552
20140807,0.007506697,-0.0062313257,0.0012753713
20140808,0.014288707,-0.013970187,0.00031851977
20140811,0.004931,-0.0040745703,0.0008564298
20140812,0.001260748,-0.0019098413,-0.0006490933
20140813,-0.0049890233,0.0054699816,0.00048095826
20140814,0.012322573,-0.009712806,0.002609767
20140815,0.014018131,-0.013224914,0.0007932177
20140818,0.0032463218,-0.0040275543,-0.0007812325
20140819,0.0001890519,-0.0010767595,-0.00088770763
20140820,0.000621155,-0.0009942569,-0.0003731019
20140821,0.0074883644,-0.0068479525,0.00064041186
20140822,-0.005274364,0.0066083744,0.0013340106
20140825,-0.018302238,0.017748617,-0.000553621
20140826,0.0055844258,-0.004046238,0.0015381877
20140827,-0.006855735,0.0071596815,0.00030394644
20140828,0.011635451,-0.009706303,0.0019291481
20140829,0.018333158,-0.016389199,0.0019439589
20140901,0.015737569,-0.015971731,-0.00023416243
20140902,0.008090977,-0.0075310348,0.00055994187
20140903,0.009401848,-0.008968135,0.00043371227
20140904,0.006007842,-0.0049373284,0.0010705134
20140905,0.006735837,-0.006869318,-0.00013348088
20140909,0.0064399685,-0.004400964,0.0020390046
20140910,-0.0020564042,0.0008972249,-0.0011591794
20140911,0.012910774,-0.012364818,0.0005459562
20140912,0.011831434,-0.011888908,-5.747378e-05
20140915,-0.029279418,0.030113552,0.0008341335
20140916,0.008974398,-0.0075327354,0.0014416622
20140917,0.00868635,-0.007382391,0.0013039587
20140918,0.010260422,-0.010349752,-8.93306e-05
20140919,-0.009666295,0.01189194,0.002225645
20140922,0.013019552,-0.013611717,-0.0005921647
20140923,0.012644702,-0.015265823,-0.0026211217
20140924,0.00031445062,-0.0025880905,-0.00227364
20140925,0.006890424,-0.0039426787,0.0029477454
20140926,0.0119442865,-0.009184039,0.0027602473
20140929,0.0071250712,-0.00615702,0.00096805114
20140930,0.013209399,-0.014436178,-0.0012267791
20141008,0.0032257922,-0.003430021,-0.0002042288
20141009,-0.0024435893,0.003041445,0.0005978558
20141010,0.00131224,-0.0008426665,0.00046957354
