,ls_rtn,lng rtn,sht_rtn,Sharpe Ratio,MAX_DD,IC,Rank IC,IR,Rank IR
2014,-0.02313137,0.3504098653793335,-0.37354129552841187,-0.8174419382233511,0.1048210933804512,0.0010337452689682099,0.003451844003996086,0.01923459284476496,0.06792207326390749
2015,1.067172,1.1095294952392578,-0.042357563972473145,7.087532330286839,0.02884140983223915,0.04891522875315615,0.04314764845315142,0.4845489303873013,0.4241578009410572
2016,0.3269801,0.21297311782836914,0.11400711536407471,4.570966091300677,0.02863035537302494,0.019680606522431775,0.02594039996170669,0.3051967967166772,0.35234674821149425
2017,0.1240325,-0.07902729511260986,0.20305967330932617,2.8133057170961933,0.010953152552247047,0.009678129847250975,0.01044757254879906,0.21411603224038003,0.24066077611223838
2018,0.18263721,-0.3169413208961487,0.499578595161438,4.428420812171152,0.014871789142489433,0.013285892879182335,0.015045773998314653,0.33913088820902315,0.39255507168589143
2019,0.13078046,0.33342623710632324,-0.20264583826065063,2.819532861978935,0.011785255745053291,0.007199465426197515,0.010291053696184927,0.18088785980873356,0.24778384551632213
2020,0.11473131,0.21052122116088867,-0.09579002857208252,1.5234810010204334,0.05318119004368782,0.00568559309803186,0.013143251635940238,0.09831976167625386,0.2260990808289744
