date,long,short,long-short portfolio
20190102,-0.0007474303,0.004968622,0.0042211916
20190103,0.027617235,-0.025905881,0.0017113537
20190104,0.017176867,-0.021145418,-0.0039685518
20190107,-0.0005845835,-0.0007967938,-0.0013813772
20190108,0.0038491068,-0.0048480383,-0.0009989315
20190109,-0.0014399637,-0.003836454,-0.0052764174
20190110,0.007744617,-0.0075650783,0.0001795385
20190111,-0.0022876672,0.005126333,0.0028386656
20190114,0.012465047,-0.011524071,0.00094097573
20190115,-0.00061635533,0.003747244,0.0031308886
20190116,-0.006936162,0.009683531,0.002747369
20190117,0.008577293,-0.0022400096,0.006337283
20190118,0.004254761,-0.00508281,-0.0008280487
20190121,-0.011992356,0.01035746,-0.0016348958
20190122,0.003877338,-0.00078889134,0.0030884468
20190123,0.005488866,-0.0035611666,0.0019276994
20190124,-0.0057441676,0.009249196,0.0035050288
20190125,-0.0076270318,0.0078045735,0.00017754175
20190128,-0.01806608,0.015687719,-0.0023783613
20190129,-0.012579753,0.01623898,0.003659227
20190130,-0.013179256,0.017779637,0.0046003815
20190131,0.024754878,-0.02490944,-0.0001545623
20190201,0.0251902,-0.026903696,-0.0017134957
20190211,0.012455326,-0.015806103,-0.0033507776
20190212,0.019795425,-0.015590877,0.004204548
20190213,0.0039208652,-0.0073730936,-0.0034522284
20190214,-0.0022539436,0.0031551835,0.0009012399
20190215,0.03545,-0.03356976,0.0018802397
20190218,0.007853607,-0.004706649,0.0031469576
20190219,0.0032779179,-0.0046806205,-0.0014027026
20190220,-0.0009105805,0.0050230147,0.004112434
20190221,0.028708773,-0.02021322,0.008495552
20190222,0.052413356,-0.049252145,0.0031612106
20190225,0.0059053176,0.00091366493,0.006818983
20190226,0.0034883954,0.0030686322,0.006557028
20190227,0.000897223,-0.003643651,-0.002746428
20190228,0.00836488,-0.0075975293,0.0007673511
20190301,0.01766081,-0.017786426,-0.00012561679
20190304,0.023427583,-0.026321623,-0.0028940402
20190305,0.02337134,-0.022531271,0.0008400697
20190306,0.01685031,-0.013843527,0.0030067824
20190307,-0.04725999,0.045969035,-0.0012909546
20190308,0.03918147,-0.037948087,0.001233384
20190311,0.016546227,-0.019686345,-0.003140118
20190312,-0.012756737,0.020313876,0.007557139
20190313,-0.02613568,0.031958356,0.005822677
20190314,0.019397207,-0.010071543,0.009325664
20190315,0.023999672,-0.022662347,0.0013373252
20190318,0.003780887,-0.0047047967,-0.0009239097
20190319,0.0054213125,-0.0007999594,0.004621353
20190320,0.01119679,-0.015087126,-0.0038903356
20190321,0.006798965,-0.0051388983,0.0016600667
20190322,-0.01169629,0.00884691,-0.0028493805
20190325,-0.026619654,0.026750442,0.00013078749
20190326,0.005724077,-0.004902603,0.000821474
20190327,-0.013524165,0.014763395,0.0012392299
20190328,0.03326136,-0.024080424,0.009180935
20190329,0.031996623,-0.039546832,-0.0075502098
20190401,0.006310236,-0.007160241,-0.0008500046
20190402,0.01688983,-0.00774441,0.009145419
20190403,0.0073964247,-0.0034371554,0.0039592693
20190404,-0.0010066372,0.0020104977,0.0010038605
20190408,0.0044175033,-0.0065987636,-0.0021812604
20190409,0.00037330642,0.003483622,0.0038569286
20190410,-0.013063184,0.020221401,0.007158217
20190411,0.0016550439,0.0023354357,0.0039904797
20190412,-0.004458792,0.006987636,0.002528844
20190415,0.017391464,-0.0257213,-0.008329837
20190416,0.006436123,-0.009169258,-0.0027331351
20190417,-0.007531327,0.0031712672,-0.00436006
20190418,0.007378602,-0.008833662,-0.0014550597
20190419,-0.01226641,0.011695402,-0.00057100784
20190422,-0.010980938,0.023352366,0.012371428
20190423,0.005529115,-0.011321705,-0.00579259
20190424,-0.035345882,0.043491106,0.008145224
20190425,-0.011781205,0.012369683,0.0005884776
20190426,0.0,0.0,0.0
20190429,0.0,0.0,0.0
20190430,-0.074282676,0.11006524,0.03578256
20190506,0.015349149,-0.009518339,0.0058308095
20190507,-0.0027727298,0.0041062664,0.0013335366
20190508,-0.006898903,0.0125425635,0.0056436607
20190509,0.03239489,-0.03913244,-0.006737549
20190510,-0.005668092,0.0068238857,0.0011557937
20190513,-0.007831506,0.0071354294,-0.000696077
20190514,0.02136165,-0.026498495,-0.005136844
20190515,0.010225575,-0.0071104104,0.003115165
20190516,-0.032188002,0.036455847,0.0042678453
20190517,-0.0035776456,0.005687565,0.0021099194
20190520,0.017325675,-0.017762868,-0.00043719262
20190521,-0.005920872,0.0054832203,-0.00043765176
20190522,-0.019597188,0.02687099,0.0072738025
20190523,-0.008356071,0.008852109,0.00049603824
20190524,0.027447395,-0.025565948,0.0018814467
20190527,0.0034519886,-0.0013265411,0.0021254476
20190528,0.0029365662,-0.0050483737,-0.0021118075
