date,1,2,3,4,5,6,7,8,9,10
20140305,-0.001326579626257013,0.002338556709262451,-0.0013585084088176681,0.0025564303267746292,0.0049338522325498135,0.0012139802066008965,0.002153518784644987,0.0039400511264462285,0.0013990818875507247,0.004295155219393003
20140306,-0.004089878444225232,-0.004624309128786811,0.000474682120725833,-0.0014102072827806278,-0.005940783433148626,-0.006721286132328324,-0.002346198010090161,-0.0006819317641767479,-0.0026478386873773226,0.0011802691634144936
20140307,-0.034963640283953434,-0.03587561193416956,-0.035928841685051886,-0.04021145286459865,-0.03877161239634863,-0.03779580953870371,-0.03531478595389226,-0.03931554586097524,-0.03928267469683897,-0.03322931625545486
20140310,-0.0019158627737430052,-0.00259854969130346,-0.0011029933827368817,-0.003815936447336069,-0.0007129388710291161,-0.001367756430074668,0.004332317386110305,0.004908199703244555,0.0023771453575587745,-0.001650884134573413
20140311,-0.004447979012571576,-0.001027507949095611,-0.0021835391961255125,-0.002699335544754901,5.736367950331055e-05,-0.0014414650214500347,0.003769991137421068,0.0015454951942799758,-0.00043961350849502966,0.0015705180522631898
20140312,0.008799616030583065,0.008618178018709509,0.009783971024553216,0.013572677215823795,0.012632309744037949,0.014836382340854189,0.012516867090728603,0.013807601034429554,0.016984309422978287,0.009827949367730916
20140313,-0.0011002825201186716,-0.008098672821203905,-0.002950088700609073,-0.004174997869058329,-0.004893950390753632,-0.0012587875882906848,-0.002655391917656535,-0.0011940390189168811,-0.0033678358887824413,-0.002675604772167421
20140314,0.018230142750383784,0.020538164500571415,0.019048377978076254,0.020648745399977138,0.023798161921500027,0.020294289450043614,0.020126234796804143,0.022700539421137547,0.023962870463922974,0.021308936900993232
20140317,0.004840205877685261,0.004318466385252634,0.00586073740155895,0.008629582600423371,0.00350207277533287,0.005244188107728337,0.004293549212342181,0.0032343312064082082,0.004225835635315996,0.004952172770978116
20140318,0.004168555971482621,0.000609596956123426,0.00040872195815407726,0.0016500322642410672,0.0034246823868422944,0.0005280316059492847,0.0011818921228862094,0.0013711930450432228,0.000891168507642157,0.001930463079786464
20140319,-0.02377240943291426,-0.02408700555019573,-0.01986353361801375,-0.02227465356415541,-0.024567350911044013,-0.02228773913337189,-0.02773095152345766,-0.022567768535031375,-0.030687841171058692,-0.023723035708337475
20140320,0.019351035880693594,0.018635444744994453,0.019267683641170402,0.020239068365841786,0.01930836364326956,0.023187342351741372,0.02077480798523341,0.02045688250887431,0.018437177390248298,0.0210591780245346
20140321,0.007356700483023082,0.007177554163751008,0.008141252109853685,0.006298968807728763,0.00803208550993594,0.00845712511115466,0.008065927085126802,0.005471948004435116,0.006285872652495102,0.006715020309955652
20140324,0.0005753621683352866,-5.745581758550189e-05,0.0031234147281633184,-0.0008629468048576632,-0.0007552302507549109,0.0015587125602503566,0.0005760033634633619,0.0011128810184306227,0.0013957531339829216,0.0002484653038667934
20140325,0.0032378796939358722,0.0032216240550679617,0.005187159625664723,-3.154076184001299e-05,0.0012869198740643683,0.004037592610335029,0.004945199332258043,0.0029787900067888787,0.004635838098275331,0.007549083633766373
20140326,-0.015224471145228392,-0.015758540035846702,-0.015673540238658877,-0.015095072019380307,-0.012671131921723472,-0.01802194613629033,-0.020577462438201653,-0.017760629403260883,-0.01862681623942587,-0.01969715712592792
20140327,-0.021327558710418436,-0.020815311786887378,-0.019823058532816015,-0.016348534512433732,-0.021262543443647745,-0.021117779623126914,-0.01949012508189263,-0.02206772242624444,-0.026015434292236156,-0.023536018345460093
20140328,-0.009806039079392662,-0.006014605356623374,-0.00649393028821139,-0.003387066007504728,-0.005494559254376436,-0.00708993843542917,-0.0054762297122587286,-0.005955735784047818,-0.004934362402014221,-0.006425480811056145
20140331,0.015954046400127538,0.014360275060792346,0.012676768672147294,0.01360996339464382,0.017575582440588787,0.01592575365012781,0.018682924378606514,0.016975243577679384,0.015532017138059066,0.016619062631697497
20140401,0.001227382065727521,-0.00219763517097475,0.0011035746204720383,-0.0012922605683871665,-0.0012409428807194699,-0.0002147699401696487,-0.001884071661771716,-0.004553400338218304,-0.0013670177897824344,-0.005020864696117119
20140402,-0.005828664481855121,-0.0032356697040063754,-0.0022152524916955766,-0.0020887411913825464,0.001046502463150837,-0.0010669176651351463,0.0013524337902027044,0.0034760190840442684,0.002508522463217466,0.0024613048808781886
20140403,0.007668690466533026,0.009568566223639548,0.009383236196067643,0.010188329142100883,0.011437648431740468,0.009346889619603699,0.014932850144000143,0.011927547156740189,0.009992593412514465,0.013260418587881396
20140404,0.010364369790083608,0.009297367523215038,0.01055092401705504,0.011034544343645546,0.009909984508228054,0.010401512089990593,0.010349447298584443,0.010761504949000161,0.008703915643206486,0.008246730267512329
20140408,0.007995223681445104,0.0069525807213788905,0.008385622289658948,0.009537869314724483,0.009171792734242321,0.008967037616452418,0.009622728951534987,0.008071193225344803,0.010484514229675336,0.011822141741538863
20140409,0.0035662914741487126,0.0034523977703769266,0.005707914005544212,0.004649611710551576,0.003237515819205397,0.0052351786518390515,0.002612688590502808,0.003627403014479106,0.0036706520882709703,0.006795088919772031
20140410,-0.00527517710912463,-0.0020797561701513313,-0.004242774696675291,-0.0035319139102985703,-0.004777975351133535,-0.0024000375834850518,-0.004610022261321537,-0.004120349116215851,-0.003194209181695027,-0.001713023524107458
20140411,0.009791507432890298,0.009346409101438783,0.006634949565131377,0.006555127625639615,0.0067445653156169415,0.010810455427953423,0.008449629476831809,0.006853737132176104,0.009380821500828331,0.007183391209989668
20140414,-0.00889473833424318,-0.006046240379989302,-0.0088711950639512,-0.005500275938535831,-0.005748118954531367,-0.007801140142283167,-0.007926557341490144,-0.006625013940853162,-0.006752423316473197,-0.007431870961434163
20140415,-0.0005567803022131387,0.001950438271589593,0.002562191710493561,0.0006669945992167012,0.004082818836390111,0.0043698965077600075,0.0015133776811669776,0.002230607257927026,0.0016550414798780833,0.0011573001315337529
20140416,-0.0015444953481540808,-0.0007366014661705388,-0.000942272386815123,0.0007683540518861634,-0.0017520526729712918,0.0016475304421332952,-0.00014314581711483143,0.0004981967642384629,2.8799406137902097e-05,0.0024383166601094166
20140417,0.0023086095056426017,0.002889291432240888,0.004220064381358467,0.002750628538334338,0.0023942023466301276,0.002536317823962411,0.0033182728151337783,0.0032876280509773485,0.004965218384345504,0.003453163563671213
20140418,-0.01681231535441052,-0.015709754931201254,-0.015585648931656407,-0.012123096727820568,-0.015393780295724075,-0.014071029863621763,-0.015297079951816492,-0.019379931401788637,-0.015318032652457236,-0.018054338340424702
20140421,-0.006094779223965457,-0.004401846020080003,-0.00668804826765808,-0.007475025741844094,-0.006065577995486376,-0.004571459357162067,-0.00934007150930835,-0.009787578388551047,-0.009125259954049185,-0.008898750478009962
20140422,-0.0041219543702863725,-0.003528192250502214,-0.0015767232292838325,-0.0033902777308656433,-0.0006052153612408284,-0.000532803048800722,-0.0017057163150319128,-0.0035450188774309417,-0.00221170894686938,-0.0010842015498250639
20140423,-0.009314622347196433,-0.008751070400620137,-0.012610671702589775,-0.008621786343079056,-0.010100330630100763,-0.005529800377099853,-0.005748923335556889,-0.011639578060716523,-0.004889416858366872,-0.004818386009713342
20140424,-0.02113008682535813,-0.022234463042454106,-0.023291638776529407,-0.020927402316883767,-0.022115894880391902,-0.021688341569369815,-0.01623702551342243,-0.0208459492800164,-0.020579838193820713,-0.016333041788908743
20140425,-0.030724814805778294,-0.032204407175485485,-0.03329654244656194,-0.03327592544945704,-0.031774236465443265,-0.030083353565169994,-0.030379829998954784,-0.03569221031375047,-0.03318372550745754,-0.025393964940021857
20140428,0.01262244415140069,0.014969021343038794,0.014106124175150982,0.012364339998462714,0.014876817002726653,0.013127921346293618,0.011320193038302768,0.01310516527245007,0.012791636270734898,0.009412307586283461
20140429,0.007933318539478951,0.008611899531059798,0.010168254835583604,0.00837078548932544,0.009961974685744824,0.008880932162278303,0.009435430397644514,0.009128384699675812,0.009853811555357021,0.008302326559332733
