date,long,short,long-short portfolio
20190102,-0.0011862998,0.004044638,0.0028583382
20190103,0.027685585,-0.024034958,0.0036506262
20190104,0.020849667,-0.01780566,0.0030440073
20190107,0.0007809622,0.00046369765,0.0012446598
20190108,0.0035459106,-0.0034002464,0.0001456642
20190109,-0.0015367651,-0.004066417,-0.005603182
20190110,0.009333748,-0.0060150777,0.0033186707
20190111,-0.003514359,0.003917792,0.00040343287
20190114,0.013014709,-0.01166553,0.0013491791
20190115,-0.0017513025,0.0022786534,0.00052735093
20190116,-0.008628913,0.008595042,-3.387127e-05
20190117,0.007984033,-0.0012943055,0.0066897273
20190118,0.005614538,-0.0033848546,0.0022296836
20190121,-0.011382707,0.009368859,-0.0020138482
20190122,0.0010408977,-0.003243565,-0.0022026673
20190123,0.0044590915,-0.002768227,0.0016908646
20190124,-0.00520062,0.009887056,0.0046864366
20190125,-0.007438047,0.007354253,-8.3793886e-05
20190128,-0.015383874,0.018682582,0.0032987082
20190129,-0.0132910255,0.014822476,0.0015314501
20190130,-0.013010178,0.017202046,0.004191868
20190131,0.026487889,-0.025193457,0.0012944322
20190201,0.0263615,-0.026310436,5.1064417e-05
20190211,0.016112175,-0.013252787,0.0028593875
20190212,0.01928154,-0.015488804,0.0037927357
20190213,0.004570303,-0.0068809683,-0.0023106653
20190214,-0.0008883869,0.0030113133,0.0021229263
20190215,0.03563109,-0.033061013,0.0025700778
20190218,0.007442929,-0.002161834,0.005281095
20190219,0.004792016,-0.0024393243,0.0023526917
20190220,-0.0030150954,0.0036900374,0.00067494204
20190221,0.025557665,-0.020542935,0.0050147306
20190222,0.052504297,-0.04657556,0.005928736
20190225,0.005401577,0.0045152083,0.009916785
20190226,0.001924558,0.0032647224,0.0051892805
20190227,0.0026809555,-0.006074759,-0.0033938037
20190228,0.0060953465,-0.00972471,-0.0036293636
20190301,0.01707155,-0.017204544,-0.00013299286
20190304,0.027581722,-0.022983177,0.004598545
20190305,0.025160665,-0.016073976,0.009086689
20190306,0.019812256,-0.0069770585,0.012835197
20190307,-0.047116183,0.036089897,-0.011026286
20190308,0.04257869,-0.037338804,0.0052398853
20190311,0.017301604,-0.01866453,-0.0013629254
20190312,-0.012957437,0.021017848,0.008060411
20190313,-0.026745923,0.02553327,-0.0012126528
20190314,0.01839239,-0.011713831,0.006678559
20190315,0.026690695,-0.02559321,0.0010974854
20190318,0.0048343176,-0.004290391,0.0005439264
20190319,0.0064901453,0.00076344796,0.0072535933
20190320,0.011157103,-0.013091251,-0.0019341484
20190321,0.007764398,-0.0059755007,0.0017888974
20190322,-0.009361264,0.012396861,0.0030355966
20190325,-0.02654985,0.023545073,-0.0030047763
20190326,0.0058878884,-0.009307706,-0.0034198174
20190327,-0.015159167,0.013724627,-0.0014345404
20190328,0.025805548,-0.028699804,-0.0028942563
20190329,0.03478608,-0.036406964,-0.001620885
20190401,0.005387673,-0.0061895177,-0.0008018445
20190402,0.014051352,-0.009870978,0.0041803736
20190403,0.006383037,-0.005119236,0.001263801
20190404,-0.00014061731,0.001716861,0.0015762437
20190408,0.0048519336,-0.0046524387,0.00019949488
20190409,0.00057296525,0.00016923423,0.0007421995
20190410,-0.01567099,0.018733002,0.0030620117
20190411,0.0023421769,0.0023609619,0.004703139
20190412,-0.00782465,0.0049281674,-0.0028964826
20190415,0.0194434,-0.020668734,-0.0012253337
20190416,0.009307953,-0.009413207,-0.00010525435
20190417,-0.0064561665,0.0034040157,-0.0030521508
20190418,0.0097249895,-0.0056594387,0.004065551
20190419,-0.012593957,0.01278626,0.00019230321
20190422,-0.018885976,0.016784102,-0.002101874
20190423,0.008593054,-0.00860768,-1.4626421e-05
20190424,-0.039638415,0.04086957,0.0012311563
20190425,-0.013561845,0.013233671,-0.00032817386
20190426,0.0,0.0,0.0
20190429,0.0,0.0,0.0
20190430,-0.08222428,0.10122409,0.018999808
20190506,0.015342379,-0.009063378,0.006279001
20190507,-0.002340636,0.0050196745,0.0026790386
20190508,-0.0066147572,0.013054344,0.0064395866
20190509,0.032080647,-0.03877505,-0.0066944025
20190510,-0.0069345785,0.004538916,-0.0023956625
20190513,-0.008205696,0.0065082926,-0.0016974034
20190514,0.020081703,-0.028057517,-0.007975815
20190515,0.010954922,-0.0059750685,0.0049798535
20190516,-0.036420174,0.03261733,-0.0038028434
20190517,-0.0030894682,0.008258783,0.0051693153
20190520,0.01880876,-0.017164554,0.0016442053
20190521,-0.0064890645,0.0043516806,-0.002137384
20190522,-0.021844856,0.025539707,0.003694851
20190523,-0.0066498835,0.009035144,0.0023852605
20190524,0.024863213,-0.025618847,-0.00075563416
20190527,0.0006948388,-0.0045087333,-0.0038138945
20190528,0.0034949617,-0.004223895,-0.00072893314
20190529,-0.0072321757,0.0053100577,-0.001922118
20190530,-0.0035292935,0.0020461648,-0.0014831286
20190531,-0.017316457,0.012238626,-0.0050778305
20190603,-0.017095823,0.01573075,-0.001365073
20190604,0.001736115,0.001466834,0.003202949
20190605,-0.025068987,0.020151716,-0.0049172714
20190606,0.011487462,-0.009742971,0.001744491
20190610,0.036763046,-0.03569184,0.0010712072
20190611,-0.0034251353,0.0050648553,0.00163972
20190612,0.009266231,-0.004609891,0.00465634
20190613,-0.02275113,0.019953389,-0.0027977414
20190614,0.0013586285,0.000433242,0.0017918705
20190617,-0.0017011708,0.0017221174,2.0946609e-05
20190618,0.012618219,-0.01390655,-0.0012883311
20190619,0.0162788,-0.015762877,0.0005159229
20190620,0.020873506,-0.017000422,0.0038730837
20190621,0.00071820297,-0.003022747,-0.0023045442
20190624,-0.010953054,0.008334098,-0.0026189554
20190625,-0.0024198117,-0.0007391927,-0.0031590043
20190626,0.0036871375,-0.008396163,-0.004709025
20190627,-0.01433559,0.011081029,-0.0032545617
20190628,0.028405696,-0.025797555,0.002608141
20190701,0.0007176857,0.0018793833,0.002597069
