date,long,short,long-short portfolio
20140305,0.0027582727,-0.00081689004,0.0019413827
20140306,-0.0013064757,0.0038839912,0.0025775153
20140307,-0.035984524,0.03606815,8.362532e-05
20140310,0.0012596557,0.00083762617,0.0020972819
20140311,0.00081118743,0.0022880957,0.0030992832
20140312,0.013007375,-0.009294873,0.0037125023
20140313,-0.002570576,0.0038161585,0.0012455825
20140314,0.02141492,-0.019538678,0.0018762425
20140317,0.0045120963,-0.0050024767,-0.00049038045
20140318,0.0015916554,-0.0017706815,-0.00017902604
20140319,-0.025723048,0.023781314,-0.0019417331
20140320,0.020448087,-0.019680267,0.0007678196
20140321,0.0060168006,-0.0079948865,-0.0019780858
20140324,0.001084569,-0.00024649256,0.00083807646
20140325,0.0054380232,-0.002584509,0.0028535142
20140326,-0.019252975,0.01530432,-0.003948655
20140327,-0.022875529,0.019718748,-0.0031567812
20140328,-0.0055589164,0.008087235,0.0025283182
20140331,0.016182974,-0.013053752,0.0031292224
20140401,-0.0035022178,-0.0007401466,-0.0042423643
20140402,0.002286533,0.0043440387,0.0066305716
20140403,0.01227919,-0.009287014,0.0029921765
20140404,0.009012684,-0.010175794,-0.0011631101
20140408,0.009918748,-0.008424401,0.0014943471
20140409,0.0048638433,-0.003999534,0.00086430926
20140410,-0.002838148,0.0028415206,3.3725519e-06
20140411,0.008231374,-0.009789409,-0.0015580347
20140414,-0.0070019225,0.0076290206,0.00062709814
20140415,0.001442686,-0.0007286062,0.00071407977
20140416,0.001228676,0.0012567863,0.0024854622
20140417,0.003911941,-0.0031166845,0.00079525635
20140418,-0.017000653,0.016481843,-0.00051881
20140421,-0.0086885365,0.0057016686,-0.002986868
20140422,-0.0016641553,0.0035984844,0.0019343292
20140423,-0.0066385474,0.0087462105,0.002107663
20140424,-0.018707832,0.019873058,0.0011652261
20140425,-0.030239701,0.029396625,-0.00084307604
20140428,0.011337785,-0.013399607,-0.0020618215
20140429,0.009086328,-0.0066742804,0.0024120472
20140430,0.008657518,-0.010796133,-0.0021386156
20140505,0.0063699363,-0.0050360286,0.0013339077
20140506,-0.015653145,0.014208648,-0.0014444962
20140507,0.0025165887,-0.000745764,0.0017708247
20140508,-0.0059063616,0.009111821,0.003205459
20140509,0.024587965,-0.022102086,0.0024858788
20140512,-0.0005462043,0.0016868244,0.0011406201
20140513,0.00017976637,0.0009986705,0.0011784368
20140514,-0.01806349,0.0173849,-0.00067858957
20140515,0.00011443178,0.0027889665,0.0029033984
20140516,-0.003378512,0.0046274243,0.0012489122
20140519,0.0038930727,-0.003528885,0.00036418764
20140520,0.010640214,-0.008467462,0.0021727523
20140521,0.0007648526,0.0022542104,0.003019063
20140522,0.011091208,-0.0075194435,0.0035717646
20140523,0.011195168,-0.010953907,0.00024126098
20140526,-0.0027035046,0.00354458,0.0008410753
20140527,0.011737162,-0.008920312,0.0028168503
20140528,-0.010627547,0.010598579,-2.8967857e-05
20140529,0.0020090025,-0.0017075334,0.00030146912
20140530,-0.0017576821,0.0014558625,-0.00030181953
