date,long,short,long-short portfolio
20190102,-0.0011911108,0.00464021,0.0034490991
20190103,0.026641924,-0.026078291,0.0005636327
20190104,0.020487016,-0.018817993,0.0016690232
20190107,-0.0014159809,-0.0019253232,-0.0033413041
20190108,0.0040777614,-0.0041093966,-3.1635165e-05
20190109,-0.00089245784,-3.181561e-05,-0.00092427345
20190110,0.007784269,-0.0069560623,0.00082820654
20190111,-0.005425227,0.0024085091,-0.0030167177
20190114,0.015968697,-0.009362579,0.006606118
20190115,-0.0012778003,0.0029510087,0.0016732084
20190116,-0.0096394345,0.007134811,-0.0025046235
20190117,0.008487124,-0.00021630683,0.008270817
20190118,0.0065032383,-0.0016327158,0.004870523
20190121,-0.011620089,0.009417268,-0.002202821
20190122,0.0019766493,-0.0013359789,0.0006406704
20190123,0.0052261623,-0.001908943,0.0033172192
20190124,-0.0043764557,0.010459806,0.00608335
20190125,-0.007853535,0.006729448,-0.0011240868
20190128,-0.017241342,0.01791379,0.0006724484
20190129,-0.012643712,0.016986534,0.0043428224
20190130,-0.017379627,0.015928252,-0.001451375
20190131,0.027631463,-0.023850126,0.0037813373
20190201,0.025758427,-0.027302828,-0.001544401
20190211,0.015418235,-0.0155508425,-0.0001326073
20190212,0.01722928,-0.015245851,0.0019834284
20190213,0.0052134115,-0.007593329,-0.0023799175
20190214,-0.0010928161,0.001723287,0.0006304709
20190215,0.03375779,-0.03283748,0.0009203106
20190218,0.0042580515,-0.005759652,-0.0015016003
20190219,0.0036740862,-0.0057818685,-0.0021077823
20190220,-0.0041474393,0.0044856695,0.00033823028
20190221,0.020828102,-0.02165553,-0.00082742795
20190222,0.049157895,-0.049380973,-0.00022307783
20190225,0.0018948179,-0.004210475,-0.002315657
20190226,0.0018340255,0.0034592208,0.0052932464
20190227,0.004961495,-0.002825311,0.002136184
20190228,0.006663658,-0.008982368,-0.0023187096
20190301,0.016020577,-0.021169268,-0.00514869
20190304,0.023708161,-0.029530294,-0.0058221333
20190305,0.021016259,-0.025894593,-0.0048783347
20190306,0.017613057,-0.013791436,0.0038216207
20190307,-0.046406828,0.045195516,-0.0012113117
20190308,0.04043433,-0.039547004,0.0008873269
20190311,0.016107887,-0.020629447,-0.00452156
20190312,-0.011306521,0.02143842,0.010131899
20190313,-0.02428944,0.03093687,0.0066474304
20190314,0.020748861,-0.009167222,0.011581639
20190315,0.024040753,-0.023680743,0.0003600102
20190318,0.004845203,-0.0041121794,0.0007330235
20190319,0.005842751,-0.0003034239,0.005539327
20190320,0.009676748,-0.014294154,-0.004617406
20190321,0.008337336,-0.0034029705,0.004934365
20190322,-0.008030146,0.009056764,0.0010266174
20190325,-0.026118688,0.027724635,0.0016059466
20190326,0.0063709477,-0.006447315,-7.636752e-05
20190327,-0.016282227,0.014414135,-0.0018680915
20190328,0.026696604,-0.027446086,-0.00074948184
20190329,0.03183161,-0.039661266,-0.007829655
20190401,0.0055303685,-0.0058223214,-0.00029195286
20190402,0.0164853,-0.007818241,0.008667059
20190403,0.007045096,-0.004772548,0.0022725477
20190404,0.0013317161,0.0037374867,0.0050692027
20190408,0.003728359,-0.00556749,-0.0018391311
20190409,0.0015031991,0.00074936694,0.0022525662
20190410,-0.015268561,0.019780163,0.0045116013
20190411,0.0025414755,0.0033170527,0.0058585284
20190412,-0.00636255,0.002159107,-0.004203443
20190415,0.017986905,-0.022218399,-0.004231494
20190416,0.007317714,-0.010571502,-0.0032537882
20190417,-0.0062419767,0.0041913693,-0.0020506075
20190418,0.0064167804,-0.008744169,-0.0023273886
20190419,-0.012625796,0.013819687,0.0011938913
20190422,-0.015006329,0.019533763,0.004527434
20190423,0.0066144187,-0.009519474,-0.002905055
20190424,-0.03893234,0.044217944,0.005285606
20190425,-0.01167421,0.013794334,0.0021201232
20190426,0.0,0.0,0.0
20190429,0.0,0.0,0.0
20190430,-0.083567485,0.102810666,0.01924318
20190506,0.01465196,-0.010922158,0.0037298016
20190507,-0.0016840898,0.005305622,0.003621532
20190508,-0.007455212,0.012472536,0.0050173244
20190509,0.03431556,-0.035830416,-0.0015148558
20190510,-0.004069522,0.00824685,0.004177328
