,ls_rtn,lng rtn,sht_rtn,Sharpe Ratio,MAX_DD,IC,Rank IC,IR,Rank IR
2014,0.15858984,0.46061384677886963,-0.30202406644821167,3.3789702277136464,0.01535012200474739,0.011087932160828309,0.020789309825960695,0.20802264855918084,0.349803920190169
2015,0.53960705,0.805976390838623,-0.26636946201324463,2.740618467097025,0.07128731161355972,0.028778171859326886,0.030108342139735834,0.21722385944212924,0.22936800518838818
2016,0.17804551,0.14581072330474854,0.032234787940979004,2.611880659860936,0.03566216304898262,0.013257202201144696,0.01643702423551202,0.2126776395378866,0.24894605266609104
2017,0.11262846,-0.07600384950637817,0.18863224983215332,2.468484884045036,0.013493167236447334,0.008147155838863872,0.01328261051919091,0.1743171984409341,0.28136556508017085
2018,0.18783069,-0.2881413698196411,0.475972056388855,4.626495184171979,0.01327268686145544,0.011286542919866987,0.020631708090054542,0.2941377356973552,0.4676993117828755
2019,0.09810972,0.3208281993865967,-0.22271853685379028,1.6482199024985273,0.039852574467659,0.003702220933602031,0.017610618453960964,0.07223449381899087,0.3204116077847445
2020,0.119505644,0.18993163108825684,-0.07042604684829712,1.853518200844554,0.05066084861755371,0.007999190440449798,0.023565639696068234,0.15271131278785272,0.4185124093006515
